No,X1 transaction date,X2 house age,X3 distance to the nearest MRT station,X4 number of convenience stores,X5 latitude,X6 longitude,Y house price of unit area
773,2012784.0,39.0,8650733.0,9,2490914.0,12154339.0,100.52
774,2013031.0,42.0,7940293.0,6,2496257.0,12153538.0,95.42
775,2013397.0,34.0,8118081.0,6,2495505.0,12150531.0,63.48
776,2012804.0,14.0,7885371.0,0,2494074.0,12153879.0,33.2
777,2012877.0,30.0,7089802.0,8,2495214.0,12154040.0,100.5
778,2013329.0,19.0,7339059.0,7,2498966.0,12153839.0,87.52
779,2013327.0,11.0,7911403.0,3,2491963.0,12150570.0,115.39
780,2013254.0,37.0,7427911.0,9,2490226.0,12153220.0,24.71
781,2013303.0,2.0,7102237.0,10,2498617.0,12154172.0,32.4
782,2013164.0,39.0,8725775.0,4,2495771.0,12152887.0,30.88
783,2012898.0,20.0,9007133.0,1,2498907.0,12153232.0,94.7
784,2012984.0,28.0,8622458.0,8,2495969.0,12152292.0,28.14
785,2012833.0,29.0,8746508.0,5,2498102.0,12152644.0,14.93
786,2013499.0,39.0,7494990.0,2,2494297.0,12150172.0,117.34
787,2013201.0,28.0,8965064.0,6,2497499.0,12153195.0,10.33
788,2013034.0,27.0,7402832.0,8,2499130.0,12150407.0,99.39
789,2013090.0,3.0,8946251.0,2,2495721.0,12152175.0,47.75
790,2013535.0,23.0,9035008.0,1,2491808.0,12151463.0,100.09
791,2012807.0,7.0,8455904.0,6,2492688.0,12152727.0,68.55
792,2013204.0,32.0,9007034.0,6,2491986.0,12150667.0,106.69
793,2013130.0,22.0,8165054.0,3,2492469.0,12153458.0,109.39
794,2013227.0,30.0,7530920.0,10,2493064.0,12153975.0,8.6
795,2012684.0,2.0,7893921.0,8,2495551.0,12150817.0,15.89
796,2013466.0,4.0,8214192.0,7,2495880.0,12150522.0,35.11
797,2013521.0,31.0,7149496.0,0,2494265.0,12150728.0,81.16
798,2013185.0,3.0,8273069.0,0,2496154.0,12154386.0,105.22
799,2013305.0,3.0,9007103.0,4,2490816.0,12152641.0,58.15
800,2013512.0,1.0,7388885.0,5,2490878.0,12152336.0,74.31
801,2013315.0,42.0,8621337.0,2,2491718.0,12150534.0,28.32
802,2012807.0,32.0,8857203.0,8,2495181.0,12153248.0,96.07
803,2013195.0,15.0,8930442.0,9,2492140.0,12154340.0,113.91
804,2013223.0,13.0,8964059.0,5,2492833.0,12154141.0,37.12
805,2013056.0,15.0,8066701.0,3,2494003.0,12153130.0,61.98
806,2013342.0,34.0,8999187.0,6,2498119.0,12150376.0,17.06
807,2013523.0,29.0,8549158.0,7,2490139.0,12150562.0,69.05
808,2013515.0,8.0,7330716.0,8,2496494.0,12150247.0,62.86
809,2013080.0,8.0,7975550.0,10,2496689.0,12151287.0,23.47
810,2012771.0,4.0,8469423.0,5,2497987.0,12150678.0,56.18
811,2013569.0,29.0,7505961.0,5,2499328.0,12151300.0,44.32
812,2013435.0,33.0,8310446.0,7,2490201.0,12151925.0,64.95
813,2012781.0,12.0,8363602.0,4,2491538.0,12154715.0,71.96
814,2013510.0,1.0,7332820.0,2,2498862.0,12153052.0,8.53
815,2013464.0,4.0,8155942.0,2,2494585.0,12154175.0,91.23
816,2013142.0,42.0,8578445.0,5,2495646.0,12153552.0,85.96
817,2013209.0,13.0,8020544.0,1,2496630.0,12150563.0,47.85
818,2013032.0,34.0,7024758.0,5,2496791.0,12153680.0,13.42
819,2012717.0,27.0,7018489.0,5,2499317.0,12151375.0,90.57
820,2012974.0,17.0,7730341.0,7,2499969.0,12153196.0,112.57
821,2013402.0,9.0,8894628.0,6,2497202.0,12151705.0,33.99
822,2012671.0,5.0,7467783.0,7,2492872.0,12154988.0,43.16
823,2012972.0,27.0,8297658.0,8,2498798.0,12151318.0,27.8
824,2013032.0,34.0,7454280.0,5,2490492.0,12151396.0,71.01
825,2013159.0,28.0,7658010.0,2,2492311.0,12154653.0,24.62
826,2013510.0,23.0,8734760.0,9,2498974.0,12150123.0,46.75
827,2012984.0,2.0,8490963.0,2,2492562.0,12153483.0,84.2
828,2012985.0,42.0,7195149.0,10,2492207.0,12153627.0,69.16
829,2013343.0,35.0,7876955.0,0,2491381.0,12154182.0,50.07
830,2013081.0,13.0,7059670.0,10,2498591.0,12154872.0,53.79
831,2012873.0,43.0,7983712.0,4,2495001.0,12154878.0,69.38
832,2013081.0,26.0,8355079.0,3,2496749.0,12150326.0,8.24
833,2012796.0,26.0,7242410.0,8,2492391.0,12154109.0,16.23
834,2012829.0,33.0,7590945.0,8,2497580.0,12153232.0,104.45
835,2013124.0,36.0,7813817.0,4,2497600.0,12153237.0,16.16
836,2013051.0,29.0,8880998.0,9,2493126.0,12150642.0,85.28
837,2013505.0,6.0,9031808.0,3,2494107.0,12153251.0,108.71
838,2012999.0,15.0,7091871.0,6,2492097.0,12154912.0,37.35
839,2013199.0,41.0,8556722.0,5,2499766.0,12154559.0,48.32
840,2013246.0,10.0,7760401.0,3,2496456.0,12152196.0,70.12
841,2012679.0,16.0,7802815.0,9,2499345.0,12150200.0,104.5
842,2013275.0,19.0,8542929.0,1,2493034.0,12151811.0,111.12
843,2012830.0,19.0,8878739.0,0,2497819.0,12154132.0,88.88
844,2013547.0,27.0,8945225.0,3,2497659.0,12153507.0,17.12
845,2012803.0,41.0,8180565.0,3,2496917.0,12152297.0,81.14
846,2013047.0,11.0,7730529.0,0,2499656.0,12150276.0,52.69
847,2012745.0,5.0,8611015.0,5,2493936.0,12152134.0,59.33
848,2013580.0,9.0,7513450.0,3,2491307.0,12152345.0,13.0
849,2013127.0,39.0,8153873.0,0,2496717.0,12154643.0,28.6
850,2013212.0,28.0,7733510.0,0,2497293.0,12153205.0,94.48
851,2012728.0,13.0,8343208.0,0,2495751.0,12151558.0,57.49
852,2013354.0,36.0,7491761.0,7,2492068.0,12152627.0,40.75
853,2012859.0,38.0,7391924.0,9,2495045.0,12150330.0,49.8
854,2013490.0,37.0,8878355.0,7,2493122.0,12154863.0,101.5
855,2012855.0,40.0,7208250.0,1,2494275.0,12151800.0,89.91
856,2012842.0,11.0,8034991.0,10,2496452.0,12152389.0,37.53
857,2012700.0,33.0,7451778.0,6,2497452.0,12151776.0,20.51
858,2013099.0,20.0,7079635.0,7,2492322.0,12153413.0,35.29
859,2013184.0,37.0,7073680.0,7,2494053.0,12153311.0,108.79
860,2012727.0,32.0,7358435.0,10,2492692.0,12153577.0,71.52
861,2013377.0,34.0,8773071.0,9,2491986.0,12151341.0,66.23
862,2013082.0,29.0,7577840.0,10,2497834.0,12151578.0,73.14
863,2013147.0,8.0,8944265.0,6,2499093.0,12150626.0,47.83
864,2013071.0,24.0,8189770.0,4,2493702.0,12153278.0,96.3
865,2013034.0,43.0,7893141.0,0,2497513.0,12150199.0,65.11
866,2013180.0,41.0,8186633.0,8,2498970.0,12152988.0,20.43
867,2012809.0,2.0,8056961.0,6,2498461.0,12154348.0,21.78
868,2012834.0,7.0,8552157.0,1,2491828.0,12154454.0,66.6
869,2013456.0,6.0,7577876.0,5,2499563.0,12152245.0,110.53
870,2013534.0,32.0,7722202.0,1,2493767.0,12152297.0,41.49
871,2013009.0,36.0,8828965.0,0,2493392.0,12150385.0,103.16
872,2012915.0,9.0,8936077.0,6,2490624.0,12153354.0,91.57
873,2013257.0,22.0,8825822.0,1,2494862.0,12154106.0,34.83
874,2013041.0,37.0,7858025.0,1,2491090.0,12151223.0,11.59
875,2012690.0,32.0,8596320.0,10,2492485.0,12152107.0,18.79
876,2012810.0,24.0,7974395.0,4,2493169.0,12154194.0,87.66
877,2013323.0,26.0,8017771.0,4,2498088.0,12154386.0,29.54
878,2013271.0,22.0,7418695.0,6,2498755.0,12151216.0,48.4
879,2012692.0,13.0,8209220.0,0,2493025.0,12152753.0,62.74
880,2012870.0,25.0,7380761.0,7,2498587.0,12150962.0,87.33
881,2012879.0,30.0,7678251.0,2,2498572.0,12150509.0,20.04
882,2013282.0,38.0,8749055.0,3,2497647.0,12154556.0,52.26
883,2012685.0,28.0,7423596.0,8,2491467.0,12154103.0,60.91
884,2012762.0,33.0,7145562.0,3,2496903.0,12153800.0,67.04
885,2013400.0,7.0,7141162.0,9,2499450.0,12150244.0,97.54
886,2012831.0,20.0,8924474.0,4,2496825.0,12154219.0,26.47
887,2013265.0,0.0,8036959.0,6,2493316.0,12152190.0,96.38
888,2012885.0,11.0,7837496.0,3,2495006.0,12151712.0,83.75
889,2012758.0,32.0,8658738.0,0,2496457.0,12152732.0,68.69
890,2012890.0,43.0,8709771.0,8,2495106.0,12150457.0,84.48
891,2013329.0,4.0,7679532.0,3,2491200.0,12153783.0,52.88
892,2013451.0,18.0,8418869.0,8,2493121.0,12152912.0,22.81
893,2013427.0,35.0,8577413.0,5,2498024.0,12150933.0,80.77
894,2013031.0,9.0,8339157.0,0,2498614.0,12150941.0,65.26
895,2013279.0,24.0,7310104.0,2,2491373.0,12150921.0,77.87
896,2012855.0,32.0,8791712.0,10,2499524.0,12150285.0,44.75
897,2012936.0,27.0,8102775.0,1,2493288.0,12152939.0,107.26
898,2013488.0,8.0,7577827.0,8,2496623.0,12154202.0,72.15
899,2012679.0,16.0,7869849.0,0,2497518.0,12150087.0,16.99
900,2012745.0,34.0,7076856.0,8,2498119.0,12150245.0,57.03
901,2012857.0,24.0,7261565.0,8,2499457.0,12152864.0,90.72
902,2012691.0,0.0,8566007.0,7,2493129.0,12154097.0,94.88
903,2012833.0,33.0,7000024.0,7,2498585.0,12151634.0,61.96
904,2013201.0,2.0,7852130.0,10,2491317.0,12151748.0,105.93
905,2013053.0,33.0,8068850.0,0,2497050.0,12152982.0,37.02
906,2013485.0,9.0,7111760.0,10,2497420.0,12151371.0,52.72
907,2013416.0,42.0,8990535.0,7,2496777.0,12150133.0,106.36
908,2012980.0,16.0,7462563.0,9,2492523.0,12153676.0,106.1
909,2012905.0,14.0,7622271.0,2,2498730.0,12153128.0,82.96
910,2013015.0,7.0,7621747.0,10,2491689.0,12152904.0,102.0
911,2013208.0,13.0,7471342.0,6,2490536.0,12153708.0,17.36
912,2012913.0,38.0,7003015.0,10,2497175.0,12153376.0,102.66
913,2013239.0,44.0,8491952.0,0,2494755.0,12151029.0,42.84
914,2013042.0,16.0,8977785.0,0,2498491.0,12151762.0,27.2
915,2013173.0,20.0,7458816.0,9,2493834.0,12150631.0,33.91
916,2013066.0,32.0,8356333.0,4,2491683.0,12150649.0,53.53
917,2012937.0,39.0,8517628.0,4,2498364.0,12153381.0,35.21
918,2013536.0,26.0,8735544.0,7,2495489.0,12154293.0,42.83
919,2013366.0,17.0,7864533.0,6,2491892.0,12154814.0,22.43
920,2012795.0,18.0,7619677.0,7,2497204.0,12153142.0,40.15
921,2013463.0,30.0,7665426.0,5,2495111.0,12150921.0,70.49
922,2013113.0,0.0,8457742.0,5,2496043.0,12150528.0,56.16
923,2013486.0,27.0,8670809.0,1,2494609.0,12154064.0,45.7
924,2013400.0,16.0,7371511.0,5,2498287.0,12152894.0,89.64
925,2013056.0,35.0,7758799.0,4,2498296.0,12153091.0,105.8
926,2012688.0,4.0,8845014.0,2,2497094.0,12153907.0,90.77
927,2012913.0,26.0,8650177.0,5,2491054.0,12153516.0,44.09
928,2013163.0,21.0,9014632.0,7,2498389.0,12154172.0,89.41
929,2013247.0,28.0,8542895.0,8,2496710.0,12150281.0,24.3
930,2012903.0,3.0,7804322.0,0,2496970.0,12153738.0,21.92
931,2012795.0,25.0,8208212.0,2,2493630.0,12154254.0,45.58
932,2013432.0,25.0,8352175.0,2,2498793.0,12151431.0,96.37
933,2013569.0,25.0,7160490.0,10,2497254.0,12153202.0,34.67
934,2013149.0,26.0,8113826.0,7,2491126.0,12151571.0,14.55
935,2012824.0,30.0,8450991.0,0,2494078.0,12154790.0,22.07
936,2012916.0,35.0,7342273.0,4,2498864.0,12150167.0,101.98
937,2012684.0,12.0,8596865.0,2,2490472.0,12152899.0,77.25
938,2013504.0,36.0,8194169.0,1,2499614.0,12150833.0,35.43
939,2012775.0,22.0,8947871.0,7,2496792.0,12153561.0,68.63
940,2013195.0,3.0,7086779.0,2,2496314.0,12150879.0,65.58
941,2012918.0,3.0,7542753.0,6,2492706.0,12151177.0,79.63
942,2013175.0,15.0,8230542.0,10,2492488.0,12152472.0,33.23
943,2013264.0,34.0,7606645.0,0,2499421.0,12154574.0,102.6
944,2013427.0,31.0,8461430.0,5,2492983.0,12151059.0,41.6
945,2012856.0,35.0,8552626.0,2,2497755.0,12150721.0,83.89
946,2012677.0,23.0,7209707.0,7,2493931.0,12153795.0,9.37
947,2012792.0,19.0,8051144.0,5,2491393.0,12152503.0,48.56
948,2013491.0,6.0,8040990.0,1,2490107.0,12154559.0,46.25
949,2013467.0,14.0,7755403.0,5,2495443.0,12150733.0,67.33
950,2013214.0,19.0,8908397.0,6,2499758.0,12153230.0,15.59
951,2013217.0,4.0,8692752.0,4,2493691.0,12151164.0,94.44
952,2013276.0,10.0,8426216.0,2,2493572.0,12150784.0,31.53
953,2012828.0,26.0,8461231.0,3,2493441.0,12153417.0,82.01
954,2013505.0,32.0,7944489.0,3,2495205.0,12152968.0,95.87
955,2013051.0,44.0,8883992.0,5,2494407.0,12153774.0,69.35
956,2013018.0,41.0,8420869.0,9,2498799.0,12151547.0,89.02
957,2013142.0,28.0,8491208.0,0,2495055.0,12152240.0,80.34
958,2012710.0,18.0,8762680.0,10,2495078.0,12152027.0,46.67
959,2012819.0,28.0,7560642.0,3,2491384.0,12154920.0,96.49
960,2013343.0,34.0,8650949.0,9,2499827.0,12151461.0,39.99
961,2012743.0,5.0,7399385.0,3,2492500.0,12151474.0,70.38
962,2013219.0,18.0,7706434.0,9,2490734.0,12151773.0,89.52
963,2012892.0,37.0,7686527.0,0,2496631.0,12152823.0,49.25
964,2013024.0,17.0,9001678.0,8,2495954.0,12151262.0,40.87
965,2012931.0,25.0,8752138.0,3,2494151.0,12154576.0,58.08
966,2012993.0,26.0,8434317.0,6,2494222.0,12151328.0,97.49
967,2013326.0,8.0,8487272.0,2,2497851.0,12154479.0,109.8
968,2012939.0,16.0,8149779.0,9,2491957.0,12150517.0,67.5
969,2013186.0,15.0,8937374.0,2,2498203.0,12153283.0,80.3
970,2013103.0,1.0,8015150.0,7,2496487.0,12154535.0,106.87
971,2013275.0,1.0,7778389.0,7,2494190.0,12150844.0,18.43
972,2013525.0,36.0,7333506.0,10,2494580.0,12154842.0,33.11
973,2013338.0,12.0,8608267.0,0,2492566.0,12152264.0,85.51
974,2012864.0,23.0,8502383.0,9,2497521.0,12154729.0,98.13
975,2012696.0,13.0,7786239.0,1,2495129.0,12153384.0,101.79
976,2012907.0,41.0,7051536.0,7,2493209.0,12151508.0,53.22
977,2013212.0,11.0,8716258.0,0,2495961.0,12150942.0,17.42
978,2012714.0,19.0,7023357.0,7,2499957.0,12151519.0,55.71
979,2013122.0,38.0,8439492.0,7,2494353.0,12150465.0,32.96
980,2013214.0,37.0,8984764.0,1,2499207.0,12150719.0,39.6
981,2012973.0,8.0,7895283.0,3,2493450.0,12150523.0,92.47
982,2013373.0,35.0,7480663.0,5,2490547.0,12152115.0,15.9
983,2012765.0,20.0,8441888.0,10,2492042.0,12153978.0,98.55
984,2012736.0,21.0,8671522.0,8,2494187.0,12150707.0,54.6
985,2013334.0,6.0,8117781.0,7,2492196.0,12150652.0,73.11
986,2013121.0,4.0,8978173.0,7,2490002.0,12153217.0,17.45
987,2013298.0,32.0,7105694.0,6,2499150.0,12150986.0,44.68
988,2013065.0,22.0,8032613.0,8,2498439.0,12150488.0,17.46
989,2012893.0,19.0,8469674.0,1,2497423.0,12150834.0,113.27
990,2013417.0,32.0,8764623.0,2,2491678.0,12154619.0,96.32
991,2013399.0,34.0,7366686.0,9,2491204.0,12154107.0,58.11
992,2013303.0,7.0,8636492.0,7,2490676.0,12151770.0,32.17
993,2012916.0,27.0,8130621.0,5,2497240.0,12153279.0,110.19
994,2013208.0,6.0,7811193.0,9,2499288.0,12152686.0,45.47
995,2012998.0,33.0,7269437.0,8,2494305.0,12153386.0,25.29
996,2012751.0,29.0,8770054.0,9,2491191.0,12153413.0,69.49
997,2013507.0,42.0,7321719.0,3,2495124.0,12153144.0,111.32
998,2012792.0,3.0,7633704.0,7,2493488.0,12151331.0,8.02
999,2013537.0,2.0,7593319.0,9,2493748.0,12150195.0,33.77
1000,2013076.0,12.0,8782570.0,2,2496213.0,12152278.0,110.74
