No,X1 transaction date,X2 house age,X3 distance to the nearest MRT station,X4 number of convenience stores,X5 latitude,X6 longitude,Y house price of unit area
773,2012783.78,39.1,8650733.45,9,2490914.22,12154338.51,100.52
774,2013030.915,41.8,7940293.22,6,2496256.82,12153538.1,95.42
775,2013397.323,34.5,8118081.48,6,2495505.32,12150531.07,63.48
776,2012804.324,13.8,7885371.01,0,2494073.66,12153879.39,33.2
777,2012876.994,30.1,7089801.99,8,2495213.77,12154039.79,100.5
778,2013328.583,19.2,7339058.74,7,2498965.75,12153838.82,87.52
779,2013326.553,11.2,7911402.65,3,2491962.94,12150569.83,115.39
780,2013254.291,36.8,7427911.04,9,2490225.65,12153219.54,24.71
781,2013302.657,1.7,7102237.4,10,2498616.65,12154171.62,32.4
782,2013164.136,39.5,8725774.81,4,2495771.17,12152886.77,30.88
783,2012897.648,20.2,9007133.32,1,2498906.58,12153232.04,94.7
784,2012983.658,27.9,8622457.82,8,2495969.45,12152291.82,28.14
785,2012833.344,28.9,8746507.56,5,2498101.61,12152643.54,14.93
786,2013499.141,39.2,7494989.87,2,2494296.73,12150171.88,117.34
787,2013201.387,27.9,8965064.3,6,2497498.6,12153194.82,10.33
788,2013034.18,26.9,7402832.4,8,2499130.41,12150407.24,99.39
789,2013090.197,2.9,8946250.53,2,2495721.23,12152175.07,47.75
790,2013534.712,22.7,9035008.32,1,2491807.85,12151463.28,100.09
791,2012807.47,6.6,8455904.44,6,2492687.98,12152727.14,68.55
792,2013203.987,32.3,9007033.5,6,2491986.45,12150667.08,106.69
793,2013130.394,22.4,8165053.99,3,2492468.57,12153458.22,109.39
794,2013227.092,29.8,7530920.23,10,2493064.15,12153975.06,8.6
795,2012683.589,1.8,7893921.41,8,2495551.34,12150816.77,15.89
796,2013465.866,3.7,8214191.81,7,2495879.92,12150521.57,35.11
797,2013520.82,31.4,7149496.08,0,2494265.0,12150727.58,81.16
798,2013184.662,3.2,8273069.12,0,2496154.21,12154385.64,105.22
799,2013305.132,3.1,9007103.27,4,2490815.75,12152640.95,58.15
800,2013512.009,0.5,7388885.35,5,2490877.88,12152336.3,74.31
801,2013314.831,41.9,8621337.33,2,2491718.29,12150533.56,28.32
802,2012806.726,32.3,8857203.22,8,2495180.77,12153247.78,96.07
803,2013194.88,15.5,8930441.64,9,2492139.95,12154340.0,113.91
804,2013222.751,13.0,8964059.15,5,2492832.84,12154140.93,37.12
805,2013055.504,15.3,8066700.97,3,2494003.13,12153130.27,61.98
806,2013341.583,33.9,8999186.92,6,2498118.66,12150376.39,17.06
807,2013522.88,29.0,8549158.3,7,2490138.62,12150561.99,69.05
808,2013514.821,8.1,7330716.06,8,2496493.79,12150246.54,62.86
809,2013079.969,7.6,7975549.72,10,2496688.77,12151287.4,23.47
810,2012770.726,4.3,8469422.56,5,2497986.56,12150678.31,56.18
811,2013569.115,28.9,7505960.83,5,2499327.53,12151300.24,44.32
812,2013435.431,33.5,8310446.26,7,2490201.38,12151925.29,64.95
813,2012781.191,11.6,8363601.94,4,2491537.84,12154714.91,71.96
814,2013510.491,0.9,7332819.57,2,2498861.71,12153051.88,8.53
815,2013463.825,3.6,8155941.91,2,2494585.19,12154174.87,91.23
816,2013142.256,42.4,8578444.64,5,2495645.91,12153551.76,85.96
817,2013208.608,12.9,8020543.96,1,2496630.27,12150562.52,47.85
818,2013032.486,33.7,7024758.21,5,2496790.67,12153679.6,13.42
819,2012717.162,27.4,7018489.15,5,2499317.4,12151375.49,90.57
820,2012974.041,16.7,7730341.37,7,2499969.49,12153195.54,112.57
821,2013402.414,9.0,8894628.14,6,2497201.57,12151704.81,33.99
822,2012671.243,5.3,7467782.59,7,2492872.21,12154988.36,43.16
823,2012972.485,26.9,8297658.17,8,2498797.52,12151317.76,27.8
824,2013031.723,33.9,7454279.73,5,2490492.21,12151395.65,71.01
825,2013159.254,28.2,7658010.06,2,2492310.81,12154653.36,24.62
826,2013509.588,23.2,8734759.99,9,2498973.86,12150123.22,46.75
827,2012984.253,1.8,8490963.34,2,2492561.92,12153483.44,84.2
828,2012984.809,42.4,7195149.33,10,2492206.51,12153626.63,69.16
829,2013342.551,35.0,7876955.43,0,2491381.25,12154181.89,50.07
830,2013081.232,12.8,7059669.84,10,2498591.12,12154872.2,53.79
831,2012872.738,42.9,7983711.77,4,2495000.58,12154878.01,69.38
832,2013081.435,26.4,8355078.99,3,2496748.93,12150326.38,8.24
833,2012796.025,25.5,7242409.68,8,2492390.66,12154109.2,16.23
834,2012828.57,32.8,7590944.76,8,2497580.4,12153231.55,104.45
835,2013123.505,35.6,7813816.99,4,2497600.06,12153236.71,16.16
836,2013050.736,28.8,8880998.18,9,2493125.98,12150641.75,85.28
837,2013504.999,5.6,9031808.42,3,2494106.83,12153250.94,108.71
838,2012998.953,14.8,7091870.82,6,2492096.9,12154912.41,37.35
839,2013198.819,40.7,8556722.37,5,2499765.61,12154559.09,48.32
840,2013246.154,9.8,7760400.98,3,2496456.03,12152195.65,70.12
841,2012678.995,16.3,7802814.82,9,2499345.44,12150199.74,104.5
842,2013274.8,18.9,8542928.96,1,2493033.86,12151811.47,111.12
843,2012830.081,19.2,8878738.62,0,2497818.91,12154131.95,88.88
844,2013547.34,26.8,8945225.24,3,2497658.59,12153507.5,17.12
845,2012803.175,41.3,8180565.42,3,2496916.56,12152296.72,81.14
846,2013046.796,10.5,7730529.19,0,2499656.39,12150275.51,52.69
847,2012745.18,5.3,8611015.14,5,2493935.55,12152134.47,59.33
848,2013580.137,8.6,7513449.94,3,2491307.17,12152345.12,13.0
849,2013127.011,38.8,8153873.22,0,2496717.09,12154642.78,28.6
850,2013212.373,28.3,7733510.25,0,2497293.1,12153205.43,94.48
851,2012728.442,12.5,8343208.46,0,2495750.61,12151558.26,57.49
852,2013353.964,35.7,7491761.46,7,2492068.18,12152626.59,40.75
853,2012859.274,37.7,7391923.68,9,2495044.56,12150330.28,49.8
854,2013489.618,37.1,8878355.39,7,2493121.9,12154862.84,101.5
855,2012854.908,40.2,7208250.22,1,2494274.67,12151800.3,89.91
856,2012841.67,11.0,8034990.53,10,2496452.19,12152389.34,37.53
857,2012700.479,33.1,7451777.78,6,2497452.15,12151776.42,20.51
858,2013099.413,20.2,7079635.37,7,2492322.25,12153412.56,35.29
859,2013184.394,36.9,7073680.31,7,2494053.25,12153311.16,108.79
860,2012727.189,31.9,7358434.71,10,2492691.62,12153576.61,71.52
861,2013377.383,34.0,8773070.64,9,2491986.32,12151340.72,66.23
862,2013082.213,28.7,7577840.21,10,2497833.87,12151578.34,73.14
863,2013147.341,7.8,8944264.98,6,2499092.53,12150626.26,47.83
864,2013070.739,23.9,8189770.05,4,2493702.32,12153277.55,96.3
865,2013034.099,43.1,7893140.61,0,2497512.79,12150198.99,65.11
866,2013179.631,41.1,8186633.2,8,2498969.95,12152988.41,20.43
867,2012809.2,1.9,8056961.32,6,2498461.24,12154348.48,21.78
868,2012833.646,7.2,8552157.26,1,2491828.13,12154454.16,66.6
869,2013456.396,5.8,7577875.65,5,2499562.92,12152245.19,110.53
870,2013533.642,31.8,7722202.0,1,2493766.76,12152296.52,41.49
871,2013008.951,35.8,8828964.67,0,2493392.41,12150384.85,103.16
872,2012915.002,9.4,8936077.12,6,2490624.31,12153353.83,91.57
873,2013256.904,22.2,8825822.47,1,2494861.74,12154106.3,34.83
874,2013041.401,36.8,7858025.33,1,2491090.14,12151223.28,11.59
875,2012690.254,32.1,8596320.36,10,2492485.4,12152106.5,18.79
876,2012810.036,23.7,7974395.23,4,2493169.43,12154194.2,87.66
877,2013322.831,25.9,8017770.51,4,2498088.26,12154385.6,29.54
878,2013270.574,22.3,7418694.86,6,2498754.89,12151215.9,48.4
879,2012691.82,13.0,8209219.7,0,2493024.66,12152752.85,62.74
880,2012870.327,24.7,7380760.71,7,2498586.98,12150962.47,87.33
881,2012878.665,30.2,7678250.74,2,2498572.31,12150509.39,20.04
882,2013282.454,38.3,8749054.91,3,2497646.51,12154555.6,52.26
883,2012685.055,27.9,7423595.52,8,2491466.95,12154102.54,60.91
884,2012762.363,33.3,7145561.82,3,2496903.23,12153800.17,67.04
885,2013399.723,7.0,7141162.35,9,2499450.24,12150243.83,97.54
886,2012830.547,20.2,8924474.46,4,2496825.4,12154218.64,26.47
887,2013264.915,0.4,8036959.49,6,2493316.17,12152190.22,96.38
888,2012885.175,10.8,7837495.79,3,2495005.79,12151711.98,83.75
889,2012758.088,31.8,8658738.09,0,2496457.25,12152732.38,68.69
890,2012889.746,43.4,8709770.53,8,2495105.7,12150456.77,84.48
891,2013328.597,4.3,7679531.97,3,2491199.53,12153783.23,52.88
892,2013450.818,17.6,8418869.26,8,2493120.64,12152912.18,22.81
893,2013427.481,35.0,8577413.46,5,2498023.96,12150932.95,80.77
894,2013030.82,8.9,8339157.37,0,2498614.18,12150941.16,65.26
895,2013278.966,24.3,7310103.79,2,2491373.0,12150921.24,77.87
896,2012854.766,32.1,8791711.69,10,2499523.87,12150285.01,44.75
897,2012935.523,27.0,8102775.05,1,2493288.23,12152938.99,107.26
898,2013488.044,8.2,7577827.29,8,2496623.14,12154201.74,72.15
899,2012678.91,15.6,7869849.33,0,2497518.25,12150087.49,16.99
900,2012745.326,34.3,7076855.65,8,2498119.46,12150245.02,57.03
901,2012857.424,24.3,7261565.1,8,2499457.5,12152863.85,90.72
902,2012691.303,0.2,8566007.03,7,2493129.2,12154097.48,94.88
903,2012833.195,33.3,7000023.8,7,2498585.06,12151633.69,61.96
904,2013201.066,1.5,7852129.56,10,2491316.87,12151748.07,105.93
905,2013053.025,32.7,8068849.96,0,2497050.41,12152981.73,37.02
906,2013484.687,8.9,7111760.5,10,2497419.78,12151371.06,52.72
907,2013415.778,42.0,8990534.53,7,2496777.23,12150133.04,106.36
908,2012980.105,16.1,7462563.33,9,2492523.15,12153676.14,106.1
909,2012904.632,14.3,7622270.73,2,2498730.43,12153128.25,82.96
910,2013014.798,6.5,7621746.63,10,2491688.58,12152903.78,102.0
911,2013207.71,13.4,7471341.71,6,2490536.35,12153708.42,17.36
912,2012912.546,38.4,7003014.86,10,2497174.65,12153376.15,102.66
913,2013238.72,43.6,8491952.09,0,2494754.76,12151029.41,42.84
914,2013042.021,16.1,8977784.96,0,2498490.98,12151762.41,27.2
915,2013172.675,19.6,7458816.1,9,2493833.97,12150630.55,33.91
916,2013066.492,31.6,8356333.31,4,2491682.79,12150649.29,53.53
917,2012936.731,38.8,8517627.58,4,2498364.42,12153380.98,35.21
918,2013535.783,26.0,8735544.05,7,2495489.1,12154293.0,42.83
919,2013366.463,17.1,7864532.82,6,2491891.96,12154813.66,22.43
920,2012795.344,18.1,7619677.28,7,2497203.84,12153141.74,40.15
921,2013462.517,30.5,7665425.68,5,2495111.14,12150920.51,70.49
922,2013113.487,0.1,8457742.47,5,2496043.13,12150528.25,56.16
923,2013486.41,27.1,8670808.98,1,2494608.98,12154064.25,45.7
924,2013399.667,15.6,7371510.62,5,2498287.09,12152893.78,89.64
925,2013056.496,34.8,7758799.15,4,2498295.63,12153091.43,105.8
926,2012687.582,4.1,8845014.28,2,2497093.89,12153907.31,90.77
927,2012913.108,25.8,8650177.1,5,2491054.01,12153516.39,44.09
928,2013163.137,21.1,9014632.26,7,2498388.54,12154172.29,89.41
929,2013247.266,28.1,8542894.77,8,2496710.13,12150281.07,24.3
930,2012903.225,2.8,7804322.46,0,2496970.24,12153737.6,21.92
931,2012794.65,25.4,8208212.3,2,2493629.83,12154254.26,45.58
932,2013431.796,24.6,8352174.72,2,2498792.8,12151430.68,96.37
933,2013568.712,24.6,7160489.69,10,2497253.72,12153202.24,34.67
934,2013148.532,26.4,8113826.25,7,2491125.9,12151570.81,14.55
935,2012824.258,29.6,8450990.94,0,2494077.78,12154789.86,22.07
936,2012916.434,35.3,7342273.46,4,2498863.8,12150167.12,101.98
937,2012683.846,11.8,8596864.92,2,2490471.97,12152898.96,77.25
938,2013504.498,36.1,8194169.1,1,2499614.17,12150832.52,35.43
939,2012774.86,21.8,8947870.6,7,2496791.63,12153561.1,68.63
940,2013195.089,3.4,7086779.31,2,2496313.76,12150879.45,65.58
941,2012918.035,2.6,7542752.74,6,2492705.59,12151176.92,79.63
942,2013174.627,14.6,8230542.22,10,2492487.92,12152471.85,33.23
943,2013263.701,34.4,7606644.74,0,2499420.58,12154574.17,102.6
944,2013427.043,31.0,8461430.36,5,2492982.72,12151058.57,41.6
945,2012856.082,34.5,8552625.76,2,2497755.05,12150721.2,83.89
946,2012677.072,22.7,7209707.27,7,2493931.22,12153794.88,9.37
947,2012792.387,19.3,8051143.78,5,2491392.54,12152503.1,48.56
948,2013491.417,6.5,8040989.57,1,2490107.15,12154558.93,46.25
949,2013467.483,14.4,7755402.96,5,2495442.57,12150733.07,67.33
950,2013214.23,19.0,8908396.7,6,2499757.79,12153229.64,15.59
951,2013217.073,3.9,8692751.89,4,2493691.36,12151164.4,94.44
952,2013276.174,9.7,8426215.69,2,2493571.92,12150783.8,31.53
953,2012827.64,26.2,8461230.85,3,2493440.92,12153417.15,82.01
954,2013504.601,32.2,7944489.31,3,2495205.44,12152968.42,95.87
955,2013050.594,43.7,8883991.92,5,2494406.65,12153774.14,69.35
956,2013017.955,40.9,8420868.57,9,2498799.15,12151547.31,89.02
957,2013142.329,28.1,8491208.03,0,2495055.21,12152239.86,80.34
958,2012710.021,18.5,8762680.08,10,2495077.58,12152027.36,46.67
959,2012819.316,27.9,7560642.49,3,2491383.72,12154920.45,96.49
960,2013343.039,34.4,8650949.08,9,2499827.4,12151461.24,39.99
961,2012742.844,5.2,7399385.35,3,2492499.73,12151474.09,70.38
962,2013219.487,18.0,7706433.57,9,2490733.64,12151772.74,89.52
963,2012891.74,36.8,7686526.76,0,2496631.46,12152822.97,49.25
964,2013023.595,16.8,9001677.57,8,2495953.66,12151261.61,40.87
965,2012931.443,25.0,8752137.68,3,2494151.46,12154576.45,58.08
966,2012992.796,25.7,8434317.28,6,2494221.92,12151328.43,97.49
967,2013325.646,8.1,8487271.67,2,2497850.64,12154479.08,109.8
968,2012939.163,15.9,8149779.48,9,2491957.13,12150517.38,67.5
969,2013185.827,14.7,8937374.35,2,2498202.53,12153282.81,80.3
970,2013103.062,1.1,8015149.88,7,2496487.47,12154534.93,106.87
971,2013274.923,1.1,7778389.31,7,2494189.7,12150843.75,18.43
972,2013525.136,36.4,7333506.06,10,2494580.29,12154841.63,33.11
973,2013338.036,12.0,8608267.0,0,2492566.47,12152264.42,85.51
974,2012863.885,22.7,8502382.91,9,2497521.14,12154728.58,98.13
975,2012695.564,13.1,7786238.97,1,2495128.75,12153384.1,101.79
976,2012907.234,41.2,7051535.8,7,2493208.55,12151507.93,53.22
977,2013212.091,11.4,8716257.97,0,2495960.5,12150941.51,17.42
978,2012714.106,18.8,7023356.7,7,2499957.34,12151518.68,55.71
979,2013121.671,38.2,8439492.49,7,2494352.62,12150465.09,32.96
980,2013213.708,36.9,8984763.77,1,2499206.91,12150719.34,39.6
981,2012973.167,8.2,7895282.64,3,2493450.17,12150523.3,92.47
982,2013373.156,35.2,7480663.01,5,2490547.33,12152114.72,15.9
983,2012764.644,20.1,8441888.37,10,2492042.42,12153977.89,98.55
984,2012735.826,21.2,8671522.23,8,2494186.95,12150706.92,54.6
985,2013334.021,5.8,8117781.13,7,2492196.35,12150651.6,73.11
986,2013120.87,3.5,8978173.16,7,2490002.27,12153217.14,17.45
987,2013297.577,31.9,7105693.85,6,2499150.02,12150985.91,44.68
988,2013065.302,21.7,8032612.9,8,2498438.79,12150488.05,17.46
989,2012892.704,19.1,8469673.71,1,2497422.92,12150834.24,113.27
990,2013417.298,32.0,8764622.52,2,2491678.15,12154618.66,96.32
991,2013399.265,33.5,7366686.36,9,2491203.64,12154107.36,58.11
992,2013303.342,7.0,8636491.92,7,2490676.05,12151770.32,32.17
993,2012916.285,26.7,8130620.91,5,2497240.29,12153279.1,110.19
994,2013207.651,5.9,7811192.59,9,2499288.08,12152686.38,45.47
995,2012997.652,32.9,7269437.05,8,2494305.36,12153385.62,25.29
996,2012750.889,28.8,8770054.2,9,2491191.41,12153413.36,69.49
997,2013507.259,41.9,7321719.02,3,2495123.93,12153143.67,111.32
998,2012792.326,3.0,7633703.9,7,2493488.32,12151330.51,8.02
999,2013537.417,2.5,7593318.88,9,2493748.25,12150195.03,33.77
1000,2013075.541,12.4,8782569.78,2,2496213.31,12152277.83,110.74
